행정 구역,업소명,소재지,전화번호,관리구분,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
강원 홍천군,홍천(양양방향)충전소,강원 홍천군 화촌면 군업리 산244-4,033-436-7887,자동차충전,강원 홍천군 화촌면 군업리 산244-4,1044665,1973316,정좌표,4.27203E+18,구주소,강원도 홍천군 화촌면 서울양양고속도로 83,강원도 홍천군 화촌면 군업리 산244-4,25159,4272031000,화촌면,4272031026,화촌면 군업리
강원 홍천군,홍천(서울방향)충전소,강원 홍천군 화촌면 군업리 산244-4,033-436-7887,자동차충전,강원 홍천군 화촌면 군업리 산244-4,1044665,1973316,정좌표,4.27203E+18,구주소,강원도 홍천군 화촌면 서울양양고속도로 83,강원도 홍천군 화촌면 군업리 산244-4,25159,4272031000,화촌면,4272031026,화촌면 군업리
강원 화천군,화천LPG충전소,강원 화천군 하남면 거례리 747-1,033-441-5035,자동차충전,강원 화천군 하남면 거례리 747-1,1017664,2006664,정좌표,4.27903E+18,구주소,강원도 화천군 하남면 춘화로 2818,강원도 화천군 하남면 거례리 747-1,24142,4279032000,하남면,4279032028,하남면 거례리
강원 횡성군,(주)동원에너지산업,강원 횡성군 횡성읍 학곡리 567-24,033-263-4400,용기+자동차+탱크+13kg용기,강원 횡성군 횡성읍 학곡리 567-24,1040117,1946077,정좌표,4.27303E+18,구주소,강원도 횡성군 횡성읍 경강로 1531,강원도 횡성군 횡성읍 학곡리 567-24,25210,4273025000,횡성읍,4273025043,횡성읍 학곡리
강원 횡성군,(주)원일유통 횡성(하)충전소,강원 횡성군 안흥면 소사리 1530-1,033-342-7357,자동차충전,강원 횡성군 안흥면 소사리 1530-1,1056106,1940641,정좌표,4.27303E+18,구주소,강원도 횡성군 안흥면 봉화로소사5길 1,강원도 횡성군 안흥면 소사리 1530-1,25268,4273032000,안흥면,4273032026,안흥면 소사리
강원 횡성군,횡성오렌지충전소,강원 횡성군 횡성읍 학곡리 47-1,033-344-7978,자동차충전,강원 횡성군 횡성읍 학곡리 47-1,1042286,1944164,정좌표,4.27303E+18,구주소,강원도 횡성군 횡성읍 한우로 180,강원도 횡성군 횡성읍 학곡리 47-1,25210,4273025000,횡성읍,4273025043,횡성읍 학곡리
강원 횡성군,(주)대현유통횡성(서창)주유소,강원 횡성군 안흥면 소사리 1511,033-342-5880,자동차충전,강원 횡성군 안흥면 소사리 1511,1056104,1940860,정좌표,4.27303E+18,구주소,강원도 횡성군 안흥면 봉화로소사5길 29,강원도 횡성군 안흥면 소사리 1511,25268,4273032000,안흥면,4273032026,안흥면 소사리
강원 횡성군,횡성충전소,강원 횡성군 횡성읍 곡교리 85-6,033-344-4054,자동차충전,강원 횡성군 횡성읍 곡교리 85-6,1042030,1940313,정좌표,4.27303E+18,구주소,강원도 횡성군 횡성읍 횡성로 68,강원도 횡성군 횡성읍 곡교리 85-6,25239,4273025000,횡성읍,4273025039,횡성읍 곡교리
충북 괴산군,괴산가스충전소,충북 괴산군 괴산읍 대사리 108-1,043-832-3718,자동차충전,충북 괴산군 괴산읍 대사리 108-1,1025619,1866971,정좌표,4.37603E+18,구주소,충청북도 괴산군 괴산읍 읍내로 171,충청북도 괴산군 괴산읍 대사리 108-1,28036,4376025000,괴산읍,4376025030,괴산읍 대사리
충북 괴산군,대보유통(주)괴산(마산)주유소,충북 괴산군 장연면 오가리 103 (괴산(마산방향)휴게소),043-832-7970,자동차충전,충북 괴산군 장연면 오가리 103 (괴산(마산방향)휴게소),1040870,1870441,정좌표,4.37603E+18,구주소,충청북도 괴산군 장연면 중부내륙고속도로 205,충청북도 괴산군 장연면 오가리 103,28009,4376032000,장연면,4376032021,장연면 오가리
충북 괴산군,괴산(상)충전소,충북 괴산군 장연면 오가리 293-2 (괴산(양평)휴게소),043-832-6598,자동차충전,충북 괴산군 장연면 오가리 293-2 (괴산(양평)휴게소),1041016,1870554,정좌표,4.37603E+18,구주소,충청북도 괴산군 장연면 중부내륙고속도로 204,충청북도 괴산군 장연면 오가리 293-2,28009,4376032000,장연면,4376032021,장연면 오가리
충북 단양군,대보유통(주)단양팔경(부산)충전소,충북 단양군 적성면 기동리 423-1,043-423-5406,자동차충전,충북 단양군 적성면 기동리 423-1,1070081,1888840,정좌표,4.38004E+18,구주소,충청북도 단양군 적성면 기동2길 32-37,충청북도 단양군 적성면 기동리 423-1,27000,4380035000,적성면,4380035027,적성면 기동리
충북 단양군,신단양가스충전소,충북 단양군 단양읍 상진리 211-10,043-422-2345,자동차충전,충북 단양군 단양읍 상진리 211-10,1075124,1886815,정좌표,4.38003E+18,구주소,충청북도 단양군 단양읍 단양로 939,충청북도 단양군 단양읍 상진리 211-10,27027,4380025000,단양읍,4380025027,단양읍 상진리
충북 단양군,(주)광동유통단양(춘천방향)주유소,충북 단양군 단성면 하방리 56,043-421-1676,자동차충전,충북 단양군 단성면 하방리 56,1073269,1882989,정좌표,4.38004E+18,구주소,충청북도 단양군 단성면 하방3길 100,충청북도 단양군 단성면 하방리 56,27025,4380036000,단성면,4380036025,단성면 하방리
충북 단양군,단양충전소,충북 단양군 단양읍 별곡리 83,043-422-4545,자동차충전,충북 단양군 단양읍 별곡리 83,1076863,1888340,정좌표,4.38003E+18,구주소,충청북도 단양군 단양읍 별곡3로 82,충청북도 단양군 단양읍 별곡리 83,27010,4380025000,단양읍,4380025025,단양읍 별곡리
충북 단양군,(주)성한평동가스충전소,충북 단양군 매포읍 평동리 172-2,043-421-0291,자동차충전,충북 단양군 매포읍 평동리 172-2,1071524,1893614,정좌표,4.38003E+18,구주소,충청북도 단양군 매포읍 단양로 2010,충청북도 단양군 매포읍 평동리 172-2,27002,4380025300,매포읍,4380025327,매포읍 평동리
충북 보은군,(주)보은현대충전소주유소,충북 보은군 보은읍 풍취리 6-4,043-543-8844,용기+자동차+13kg용기,충북 보은군 보은읍 풍취리 6-4,1021468,1833234,정좌표,4.37203E+18,구주소,충청북도 보은군 보은읍 보청대로 1670,충청북도 보은군 보은읍 풍취리 6-4,28938,4372025000,보은읍,4372025042,보은읍 풍취리
충북 보은군,연안가스충전소,충북 보은군 보은읍 학림리 316-4,043-542-2377,자동차충전,충북 보은군 보은읍 학림리 316-4,1019823,1836963,정좌표,4.37203E+18,구주소,충청북도 보은군 보은읍 남부로 5039,충청북도 보은군 보은읍 학림리 316-4,28914,4372025000,보은읍,4372025038,보은읍 학림리
충북 보은군,(주)에스피씨삼립속리산충전소,충북 보은군 마로면 적암리 180,043-544-6311,자동차충전,충북 보은군 마로면 적암리 180,1033095,1827946,정좌표,4.37203E+18,구주소,충청북도 보은군 마로면 적암길 56-18,충청북도 보은군 마로면 적암리 180,28964,4372033000,마로면,4372033027,마로면 적암리
충북 영동군,대영가스충전소,충북 영동군 영동읍 주곡리 451-9,043-744-6262,자동차+13kg용기,충북 영동군 영동읍 주곡리 451-9,1027899,1796850,정좌표,4.37403E+18,구주소,충청북도 영동군 영동읍 회동로 50,충청북도 영동군 영동읍 주곡리 451-9,29141,4374025000,영동읍,4374025034,영동읍 주곡리
충북 영동군,우성가스충전소,충북 영동군 영동읍 오탄리 717-6 (우성가스충전소),043-745-7877,자동차충전,충북 영동군 영동읍 오탄리 717-6 (우성가스충전소),1022711,1800018,정좌표,4.37403E+18,구주소,충청북도 영동군 영동읍 난계로 841,충청북도 영동군 영동읍 오탄리 717-6,29136,4374025000,영동읍,4374025029,영동읍 오탄리
충북 영동군,보령물산(주)황간하충전소,충북 영동군 황간면 회포리 산1-9,043-742-5853,자동차충전,충북 영동군 황간면 회포리 산1-9,1031687,1805760,정좌표,4.37403E+18,구주소,충청북도 영동군 황간면 회포길 102,충청북도 영동군 황간면 회포리 산1-9,29112,4374032000,황간면,4374032030,황간면 회포리
충북 영동군,유한회사영동가스충전소," 충북 영동군 영동읍 설계리 635-1,635,635-3,632-1 ",043-743-2895,용기+자동차+탱크+13kg용기,"충북 영동군 영동읍 설계리 635-1,635,635-3,632-1 ",1025504,1799122,정좌표,4.37403E+18,구주소,충청북도 영동군 영동읍 대학로 143,충청북도 영동군 영동읍 설계리 635-1,29130,4374025000,영동읍,4374025031,영동읍 설계리
충북 옥천군,KIS정보통신(주)옥천(부산방향)충전소,충북 옥천군 옥천읍 매화리 249,043-731-8524,자동차충전,충북 옥천군 옥천읍 매화리 249,1008621,1811104,정좌표,4.37303E+18,구주소,,충청북도 옥천군 옥천읍 매화리 249,29044,4373025000,옥천읍,4373025028,옥천읍 매화리
충북 옥천군,옥천(상)충전소,충북 옥천군 옥천읍 매화리 14-6 (옥천상휴게소),043-733-9924,자동차충전,충북 옥천군 옥천읍 매화리 14-6 (옥천상휴게소),1009000,1810984,정좌표,4.37303E+18,구주소,충청북도 옥천군 옥천읍 옥천동이로 242-34,충청북도 옥천군 옥천읍 매화리 14-6,29043,4373025000,옥천읍,4373025028,옥천읍 매화리
충북 옥천군,한밭LPG충전소,충북 옥천군 군북면 증약리 997번지외4필지,043-731-1064,자동차충전,충북 옥천군 군북면 증약리 997번지외4필지,1000996,1815535,정좌표,4.37304E+18,구주소,충청북도 옥천군 군북면 옥천로 882,충청북도 옥천군 군북면 증약리 997,29000,4373038000,군북면,4373038023,군북면 증약리
충북 옥천군,삼양가스충전소,충북 옥천군 옥천읍 삼양리3-6,043-733-8429,자동차충전,충북 옥천군 옥천읍 삼양리3-6,1005969,1812717,정좌표,4.37303E+18,구주소,충청북도 옥천군 옥천읍 성왕로 1141,충청북도 옥천군 옥천읍 삼양리 3-6,29031,4373025000,옥천읍,4373025038,옥천읍 삼양리
충북 옥천군,옥천IC충전소," 충북 옥천군 옥천읍 문정리 323,322,322-2번지 ",043-731-7005,자동차충전,"충북 옥천군 옥천읍 문정리 323,322,322-2번지 ",1007384,1811699,정좌표,4.37303E+18,구주소,충청북도 옥천군 옥천읍 동부로 95,충청북도 옥천군 옥천읍 문정리 322-2,29040,4373025000,옥천읍,4373025022,옥천읍 문정리
충북 음성군,(주)대영에너지,충북 음성군 음성읍 읍내리 783-2,043-872-1231,용기+자동차+13kg용기,충북 음성군 음성읍 읍내리 783-2,1016186,1881427,정좌표,4.37703E+18,구주소,충청북도 음성군 음성읍 예술로 93,충청북도 음성군 음성읍 읍내리 783-2,27704,4377025000,음성읍,4377025021,음성읍 읍내리
충북 음성군,대영가스(대소)충전소,충북 음성군 대소면 태생리 68-3 ((주)대영그림쉼터),043-872-1231,자동차충전,충북 음성군 대소면 태생리 68-3 ((주)대영그림쉼터),1000130,1885346,정좌표,4.37703E+18,구주소,충청북도 음성군 대소면 대금로 570,충청북도 음성군 대소면 태생리 68-3,27662,4377034000,대소면,4377034022,대소면 태생리
충북 음성군,(주)오선가스충전소,충북 음성군 금왕읍 오선리 260-13,043-882-7575,자동차충전,충북 음성군 금왕읍 오선리 260-13,1005841,1887132,정좌표,4.37703E+18,구주소,충청북도 음성군 금왕읍 대금로 1193,충청북도 음성군 금왕읍 오선리 260-13,27643,4377025300,금왕읍,4377025337,금왕읍 오선리
충북 음성군,명품상사(주)명품LPG충전소,충북 음성군 감곡면 문촌리 64-11,043-881-5151,자동차충전,충북 음성군 감곡면 문촌리 64-11,1019439,1901467,정좌표,4.37704E+18,구주소,충청북도 음성군 감곡면 가곡로 715,충청북도 음성군 감곡면 문촌리 64-11,27606,4377037000,감곡면,4377037028,감곡면 문촌리
충북 음성군,한금령엘피지충전소,충북 음성군 원남면 보룡리 180,043-872-1009,자동차충전,충북 음성군 원남면 보룡리 180,1014746,1876656,정좌표,4.37703E+18,구주소,충청북도 음성군 원남면 충청대로 802,충청북도 음성군 원남면 보룡리 180,27724,4377032000,원남면,4377032022,원남면 보룡리
충북 음성군,(주)삼한,충북 음성군 생극면 차평리 591-2외15필지,043-878-5149,자동차충전,충북 음성군 생극면 차평리 591-2외15필지,1009031,1895118,정좌표,4.37704E+18,구주소,충청북도 음성군 생극면 중원대로 792,충청북도 음성군 생극면 차평리 591-2,27616,4377036000,생극면,4377036029,생극면 차평리
충북 음성군,음성(남이방향)LPG충전소,충북 음성군 삼성면 용성리 산 31-1 (엘피지충전소),043-878-5039,자동차충전,충북 음성군 삼성면 용성리 산 31-1 (엘피지충전소),998291,1891164,정좌표,4.37704E+18,구주소,충청북도 음성군 삼성면 청용로 501-38,충청북도 음성군 삼성면 용성리 산31-1,27650,4377035000,삼성면,4377035024,삼성면 용성리
충북 음성군,오생엘피지충전소,충북 음성군 생극면 오생리 50-10,043-882-3772,자동차충전,충북 음성군 생극면 오생리 50-10,1013981,1889387,정좌표,4.37704E+18,구주소,충청북도 음성군 생극면 중원대로 7,충청북도 음성군 생극면 오생리 50-10,27617,4377036000,생극면,4377036031,생극면 오생리
충북 음성군,음성I.C 충전소,충북 음성군 대소면 오류1리 오류리 605-1,043-883-8080,자동차충전,충북 음성군 대소면 오류1리 오류리 605-1,999243,1884743,법정동 좌표,43770,판별불가,,충청북도 음성군 대소면,NULL,4377034000,대소면,4377034000,대소면
충북 음성군,일신에너지(주),충북 음성군 음성읍 한벌리 274-4번지,043-873-1477,자동차충전,충북 음성군 음성읍 한벌리 274-4번지,1018885,1883016,정좌표,4.37703E+18,구주소,충청북도 음성군 음성읍 충청대로 1641,충청북도 음성군 음성읍 한벌리 274-4,27689,4377025000,음성읍,4377025024,음성읍 한벌리
충북 음성군,(주)한유에너지음성충전소,충북 음성군 대소면 태생리 347-4,043-881-3810,용기+탱크+13kg용기,충북 음성군 대소면 태생리 347-4,998889,1887002,정좌표,4.37703E+18,구주소,충청북도 음성군 대소면 새미실길45번길 51-8,충청북도 음성군 대소면 태생리 347-4,27660,4377034000,대소면,4377034022,대소면 태생리
충북 음성군,대보디엔에스(주)음성상(하남)충전소,충북 음성군 삼성면 양덕리 산 98-5,043-877-1086,자동차충전,충북 음성군 삼성면 양덕리 산 98-5,998609,1891609,정좌표,4.37704E+18,구주소,충청북도 음성군 삼성면 금일로 1035-20,충청북도 음성군 삼성면 양덕리 산98-5,27650,4377035000,삼성면,4377035022,삼성면 양덕리
충북 음성군,서울가스충전소,충북 음성군 대소면 성본리 381-40,043-882-4008,자동차충전,충북 음성군 대소면 성본리 381-40,1002000,1886441,정좌표,4.37703E+18,구주소,충청북도 음성군 대소면 대금로 789,충청북도 음성군 대소면 성본리 381-40,27663,4377034000,대소면,4377034024,대소면 성본리
