행정 구역,업소명,소재지,전화번호,관리구분,입력주소,경도,위도
전북 김제시,순동연합엘피지충전소,전북 김제시 순동 472-61,063-546-7080,자동차충전,전북 김제시 순동 472-61,126.9214306,35.8131581
전북 김제시,(주)동신산업동신LPG충전소김제점,전북 김제시 하동 427-4,063-546-3131,용기+13kg용기,전북 김제시 하동 427-4,126.8900599,35.8155945
전북 김제시,제일충전소,전북 김제시 하동 344,063-548-0002,자동차충전,전북 김제시 하동 344,126.8904352,35.8172563
전북 김제시,우리LPG충전소,전북 김제시 금구면 산동리 73-6,063-542-9042,자동차충전,전북 김제시 금구면 산동리 73-6,127.0230026,35.7848515
전북 김제시,벽골제LPG충전소,전북 김제시 서암동 611-15,063-544-5395,자동차충전,전북 김제시 서암동 611-15,126.8721416,35.8103444
전북 김제시,덕송엘피지충전소,전북 김제시 용지면 부교리 26-5번지외7필지,063-546-7373,자동차충전,전북 김제시 용지면 부교리 26-5번지외7필지,126.9961541,35.8175818
전북 김제시,김제DL충전소,전북 김제시 공덕면 공덕리 696-2,063-544-3003,자동차충전,전북 김제시 공덕면 공덕리 696-2,126.9107587,35.8710055
전북 김제시,(유)우주에너지," 전북 김제시 금구면 용지리 10-6,10-16,10-17 ",063-547-8845,자동차충전,"전북 김제시 금구면 용지리 10-6,10-16,10-17 ",127.0139587,35.7827046
전북 남원시,오토가스남원충전소,전북 남원시 용정동 237-6,063-631-7788,자동차충전,전북 남원시 용정동 237-6,127.3879163,35.4265402
전북 남원시,(유)유성에너지,전북 남원시 용정동 753-208,063-633-2077,자동차충전,전북 남원시 용정동 753-208,127.3833171,35.4288964
전북 남원시,남원엘피지충전소,전북 남원시 월락동 495-5,063-633-5500,용기+자동차+13kg용기,전북 남원시 월락동 495-5,127.3973771,35.4249202
전북 남원시,대보유통(주)지리산(고서)충전소,전북 남원시 아영면 아곡리 742,063-636-2722,자동차충전,전북 남원시 아영면 아곡리 742,127.5704376,35.4806804
전북 남원시,(주)한국씨티에너지제이차,전북 남원시 어현동 599,063-632-5188,자동차충전,전북 남원시 어현동 599,127.3884749,35.3890454
전북 남원시,대보유통(주)지리산(옥포)충전소,전북 남원시 아영면 아곡리 798,063-636-2721,자동차충전,전북 남원시 아영면 아곡리 798,127.5661502,35.4807912
전북 남원시,지리산가스충전소," 전북 남원시 신촌동 247,251번지 ",063-626-1493,자동차충전,"전북 남원시 신촌동 247,251번지 ",127.4009828,35.4094073
전북 남원시,(주)한국씨티에너지제이차,전북 남원시 어현동 434,063-632-5188,용기+탱크+13kg용기,전북 남원시 어현동 434,127.3880697,35.3887729
전북 남원시,대한가스텍,전북 남원시 송동면 흑송리 832,063-0625-2935,탱크로리,전북 남원시 송동면 흑송리 832,127.3546478,35.3712383
전북 무주군,계룡산업(주)덕유산(상)LPG충전소,전북 무주군 안성면 공진리 471,063-353-4200,자동차충전,전북 무주군 안성면 공진리 471,127.6463676,35.8160344
전북 무주군,무주LPG충전소,전북 무주군 무주읍 오산리 877-1,063-322-3333,자동차충전,전북 무주군 무주읍 오산리 877-1,127.6769633,36.0128429
전북 부안군,서림엘피지충전소,전북 부안군 부안읍 서외1리 455-46,063-581-7600,자동차충전,전북 부안군 부안읍 서외1리 455-46,126.7262748,35.7230047
전북 부안군,제일가스충전소,전북 부안군 행안면 진동리 314-1,063-583-0401,자동차충전,전북 부안군 행안면 진동리 314-1,126.7154599,35.7143996
전북 부안군,줄포엘피지충전소," 전북 부안군 줄포면 줄포리 916-26, 916-28, 907-5 ",063-584-5841,자동차충전,"전북 부안군 줄포면 줄포리 916-26, 916-28, 907-5 ",126.6736046,35.5971118
전북 부안군,변산대박LPG충전소,전북 부안군 변산면 운산리 438-23,063-583-8411,자동차충전,전북 부안군 변산면 운산리 438-23,126.5117768,35.6608343
전북 부안군,현대가스충전소,전북 부안군 행안면 신기리 184-2,063-584-2000,용기+자동차+탱크+13kg용기,전북 부안군 행안면 신기리 184-2,126.7161104,35.7289623
전북 부안군,부안엘피지충전소,전북 부안군 부안읍 선은리 123-20,063-584-5843,자동차+13kg용기,전북 부안군 부안읍 선은리 123-20,126.7450712,35.7310073
전북 순창군,순창엘피지충전소,전북 순창군 순창읍 교성리 196-6,063-652-0144,자동차충전,전북 순창군 순창읍 교성리 196-6,127.1296829,35.3735412
전북 완주군,용진에너지,전북 완주군 용진면 상운리 41-5외1필지,063-241-4910,용기+자동차+13kg용기,전북 완주군 용진면 상운리 41-5외1필지,127.1558683,35.8783316
전북 완주군,정원충전소,전북 완주군 봉동읍 제내리 353-3외 2필지,063-262-0096,자동차충전,전북 완주군 봉동읍 제내리 353-3외 2필지,127.1205338,35.9820059
전북 완주군,죽림충전소,전북 완주군 상관면 죽림리 267-1,063-287-5183,자동차충전,전북 완주군 상관면 죽림리 267-1,127.2204957,35.7473838
전북 완주군,삼봉에너지,전북 완주군 삼례읍 신탁리 359,063-261-5100,자동차+13kg용기,전북 완주군 삼례읍 신탁리 359,127.1247115,35.9139261
전북 완주군,한일엘피지충전소," 전북 완주군 소양면 황운리 602-3,4,604-3 ",063-241-5757,자동차충전,"전북 완주군 소양면 황운리 602-3,4,604-3 ",127.2358154,35.854144
전북 완주군,소양사랑LPG충전소,전북 완주군 소양면 해월리 783-5.6,063-244-2188,자동차충전,전북 완주군 소양면 해월리 783-5.6,127.2892935,35.8809887
전북 완주군,(주)풀무원푸드앤컬처(천안방향)충전소,전북 완주군 이서면 은교리 190-5,063-236-4400,자동차충전,전북 완주군 이서면 은교리 190-5,127.0252782,35.8032204
전북 완주군,구이LPG충전소,전북 완주군 구이면 항가리 604-4,063-221-1206,자동차충전,전북 완주군 구이면 항가리 604-4,127.1156927,35.7163477
전북 완주군,삼례엘피지충전소,전북 완주군 삼례읍 삼례리 794-3,063-291-4321,자동차+13kg용기,전북 완주군 삼례읍 삼례리 794-3,127.0758535,35.9041956
전북 완주군,(주)알파에너지현대충전소,전북 완주군 용진읍 구억리 515-1,063-242-5589,용기+탱크+13kg용기,전북 완주군 용진읍 구억리 515-1,127.164878,35.8672004
전북 완주군,소양엘피지(LPG)충전소,전북 완주군 소양면 황운리 804-12,063-244-2127,자동차충전,전북 완주군 소양면 황운리 804-12,127.2293102,35.8525071
전북 완주군,(주)춘향이엔지,전북 완주군 상관면 용암리 305-1,063-232-3455,자동차충전,전북 완주군 상관면 용암리 305-1,127.2349925,35.7171382
전북 완주군,(주)풀무원푸드앤컬처(순천방향)충전소,전북 완주군 이서면 은교리 183-25,063-227-7100,자동차충전,전북 완주군 이서면 은교리 183-25,127.0244229,35.8034929
전북 완주군,(주)동신산업동신LPG충전소완주지점,전북 완주군 봉동읍 구만리 146번지외 3필지,063-244-3979,용기+자동차+탱크+13kg용기,전북 완주군 봉동읍 구만리 146번지외 3필지,127.1606592,35.9123261
전북 익산시,익산금호가스충전소,전북 익산시 석왕동 236-13,063-838-0778,자동차충전,전북 익산시 석왕동 236-13,127.0209286,35.9697882
전북 익산시,(주)삼화에너지신흥지점,전북 익산시 신흥동 29-16번지,063-835-8210,자동차충전,전북 익산시 신흥동 29-16번지,126.9962313,35.9413652
전북 익산시,(주)삼화에너지함열충전소," 전북 익산시 함열읍 와리 326-23,326-24번지 ",063-861-5144,자동차충전,"전북 익산시 함열읍 와리 326-23,326-24번지 ",126.96608,36.0878532
전북 익산시,서해고속LPG충전소," 전북 익산시 신용동 369-2,370-2,373 ",063-853-5800,자동차충전,"전북 익산시 신용동 369-2,370-2,373 ",126.9478741,35.9648799
전북 익산시,동산가스충전소,전북 익산시 동산동 1003-1,063-851-9600,자동차+13kg용기,전북 익산시 동산동 1003-1,126.9716514,35.9240599
전북 익산시,신용LPG충전소,전북 익산시 신용동 324-17,063-854-6334,자동차충전,전북 익산시 신용동 324-17,126.9570089,35.9800829
전북 익산시,우리유통(주)여산(상)충전소,전북 익산시 여산면 호산리 24-1번지 외5필지,063-836-5246,자동차충전,전북 익산시 여산면 호산리 24-1번지 외5필지,127.1145465,36.048395
전북 익산시,익산엘피지충전소,전북 익산시 금강동 1118-16,063-833-9771,용기+자동차+탱크+13kg용기,전북 익산시 금강동 1118-16,126.9790959,35.9233303
전북 익산시,하이엘피지충전소," 전북 익산시 임상동 981,982 ",063-838-2117,자동차충전,"전북 익산시 임상동 981,982 ",126.9782422,35.9775979
전북 익산시,넝쿨가스충전소," 전북 익산시 석암동 389-128,-129,-137,-143,-144,-146,-10,-77,-78,-127 ",063-856-7171,용기+자동차+탱크+13kg용기,"전북 익산시 석암동 389-128,-129,-137,-143,-144,-146,-10,-77,-78,-127 ",127.0084643,35.9424853
전북 익산시,우리유통(주)여산(하)충전소,전북 익산시 여산면 호산리 220,063-836-5246,자동차충전,전북 익산시 여산면 호산리 220,127.1027897,36.0477397
전북 익산시,현대엘피지충전소,전북 익산시 금강동 995-1,063-837-5147,자동차충전,전북 익산시 금강동 995-1,126.9780576,35.9265211
전북 익산시,월드컵엘피지충전소,전북 익산시 신용동 118-26,063-856-8280,자동차충전,전북 익산시 신용동 118-26,126.9562527,35.9810858
전북 익산시,(주)한성가스,전북 익산시 금강동 951-3,063-858-5567,용기+자동차+13kg용기,전북 익산시 금강동 951-3,126.9733508,35.9383147
전북 익산시,(주)승민에너지함열지점,전북 익산시 함열읍 와리 624-12,063-862-3737,자동차충전,전북 익산시 함열읍 와리 624-12,126.9578622,36.0761559
전북 익산시,신동양충전소,전북 익산시 목천동 415-14,063-837-1011,용기+자동차+탱크+13kg용기+부탄,전북 익산시 목천동 415-14,126.932032,35.9170716
전북 익산시,호남제일충전소,전북 익산시 오산면 장신리 120,063-858-4457,자동차충전,전북 익산시 오산면 장신리 120,126.9278001,35.9473978
전북 익산시,금마엘피지충전소,전북 익산시 덕기동 229-7,063-834-8580,자동차충전,전북 익산시 덕기동 229-7,127.038549,35.9787001
전북 익산시,새천년엘피지충전소,전북 익산시 목천동 46-2,063-856-4903,자동차충전,전북 익산시 목천동 46-2,126.9396006,35.9252863
전북 익산시,(유)유일산업익산IC마지막충전소," 전북 익산시 덕기동 382,378-1,379-2 ",063-836-3451,자동차충전,"전북 익산시 덕기동 382,378-1,379-2 ",127.0359384,35.9745333
전북 익산시,익산하나로LPG충전소,전북 익산시 금강동 994-7,063-858-0996,자동차충전,전북 익산시 금강동 994-7,126.9782244,35.9273336
전북 익산시,(유)이리가스,전북 익산시 신흥동 856-4,063-855-0977,자동차충전,전북 익산시 신흥동 856-4,126.9775483,35.9385398
전북 익산시,모현충전소,전북 익산시 모현동2가 22-6,063-856-9400,자동차충전,전북 익산시 모현동2가 22-6,126.9521164,35.9567785
전북 임실군,임실충전소,전북 임실군 임실읍 두곡리 195-8번지,063-643-4500,용기+자동차+13kg용기,전북 임실군 임실읍 두곡리 195-8번지,127.282734,35.6361495
전북 임실군,(주)풀무원푸드앤컬처오수(순천방향)충전소," 전북 임실군 오수면 오산리 675-7, 675-9 ",063-644-7300,자동차충전,"전북 임실군 오수면 오산리 675-7, 675-9 ",127.3101034,35.5398555
전북 임실군,(주)풀무원푸드앤컬처오수(완주방향)충전소,전북 임실군 오수면 대명리 783-21,063-644-4800,자동차충전,전북 임실군 오수면 대명리 783-21,127.3121291,35.5415526
전북 장수군,장계가스충전소,전북 장수군 계남면 호덕리 613-6,063-351-4999,자동차충전,전북 장수군 계남면 호덕리 613-6,127.583504,35.7241578
전북 장수군,계룡산업(주)덕유산(하)LPG충전소,전북 장수군 계북면 양악리 산 4-7,063-353-5106,자동차충전,전북 장수군 계북면 양악리 산 4-7,127.6431256,35.8134651
전북 전주시 덕진구,덕진LPG충전소," 전북 전주시 덕진구 송천동2가 664-9,664-8,664-11,664-14 ",063-253-6622,자동차충전,"전북 전주시 덕진구 송천동2가 664-9,664-8,664-11,664-14 ",127.1117385,35.8701992
전북 전주시 덕진구,전주산정충전소,전북 전주시 덕진구 산정동 319-11,063-241-2613,자동차충전,전북 전주시 덕진구 산정동 319-11,127.1747266,35.8421762
전북 전주시 덕진구,비사벌가스충전소,전북 전주시 덕진구 팔복동1가 305-7,063-211-1955,자동차충전,전북 전주시 덕진구 팔복동1가 305-7,127.1036397,35.854835
전북 전주시 덕진구,대일엘피지충전소," 전북 전주시 덕진구 호성동2가 28,30,33-3,30-3,30-4,31,28-1번지 ",063-253-8671,자동차충전,"전북 전주시 덕진구 호성동2가 28,30,33-3,30-3,30-4,31,28-1번지 ",127.1525327,35.873333
전북 전주시 덕진구,동산엘피지충전소,전북 전주시 덕진구 동산동 501-1번지외,063-277-1462,자동차충전,전북 전주시 덕진구 동산동 501-1번지외,127.0858204,35.8640111
전북 전주시 덕진구,경기장LPG충전소,전북 전주시 덕진구 장동 702-4,063-212-7603,자동차충전,전북 전주시 덕진구 장동 702-4,127.0616536,35.8645729
전북 전주시 덕진구,신협제2LPG충전소,전북 전주시 덕진구 팔복동2가 10-1,063-212-4859,자동차충전,전북 전주시 덕진구 팔복동2가 10-1,127.1104637,35.8514968
전북 전주시 덕진구,길상LPG충전소,전북 전주시 덕진구 반월동 612-1,063-211-0770,자동차충전,전북 전주시 덕진구 반월동 612-1,127.0767065,35.8879789
전북 전주시 덕진구,서림가스충전소,전북 전주시 덕진구 호성동1가 587-4,063-241-5454,자동차충전,전북 전주시 덕진구 호성동1가 587-4,127.1518303,35.8623502
전북 전주시 덕진구,(유)동유오렌지LPG충전소,전북 전주시 덕진구 여의동 1000외2필지,063-214-8195,자동차충전,전북 전주시 덕진구 여의동 1000외2필지,127.0726423,35.8537165
